Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,chosen face,not chosen face,price1,price2,price3,price4,price5,price6,price7,price8,price9,price10,price11,price12,price1a,price2a,price3a,price4a,price5a,price6a,price7a,price8a,price9a,price10a,price11a,price12a,,Participant_preference,face_rating,random number,fixation_times
98,1614075915790,23/02/2021 10:25:15,1614075915644,0,23/02/2021 10:25:15,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,1,option1,Zone1,response_button_text,2786,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
99,1614075916732,23/02/2021 10:25:16,1614075916561,0,23/02/2021 10:25:16,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,2,option2,Zone1,response_button_text,904,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
100,1614075917404,23/02/2021 10:25:17,1614075917226,0,23/02/2021 10:25:17,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,3,option3,Zone1,response_button_text,652,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
101,1614075918713,23/02/2021 10:25:18,1614075918552,0,23/02/2021 10:25:18,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,4,option4,Zone1,response_button_text,1312.9999999999854,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
102,1614075919401,23/02/2021 10:25:19,1614075919263,0,23/02/2021 10:25:19,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,5,option5,Zone1,response_button_text,697.9999999999854,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
103,1614075920213,23/02/2021 10:25:20,1614075920072,0,23/02/2021 10:25:20,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,6,option6,Zone1,response_button_text,795.0000000000146,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
104,1614075922433,23/02/2021 10:25:22,1614075921851,0,23/02/2021 10:25:21,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,7,option7,Zone1,response_button_text,1763.9999999999854,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
105,1614075924826,23/02/2021 10:25:24,1614075924667,0,23/02/2021 10:25:24,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,8,option8,Zone1,response_button_text,2801,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
106,1614075926000,23/02/2021 10:25:26,1614075925831,0,23/02/2021 10:25:25,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,9,option9,Zone1,response_button_text,1147.0000000000146,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
107,1614075926827,23/02/2021 10:25:26,1614075926704,0,23/02/2021 10:25:26,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,10,option10,Zone1,response_button_text,856,,,See next option,1,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
108,1614075928093,23/02/2021 10:25:28,1614075927890,0,23/02/2021 10:25:27,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,11,option11,choice,response_button_text,1168.9999999999854,,,£799.99,1,1,0,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
109,1614075929799,23/02/2021 10:25:29,1614075929652,0,23/02/2021 10:25:29,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,23,grey11,Zone1,continue_button,1752,,,,,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
110,1614075931948,23/02/2021 10:25:31,1614075931733,0,23/02/2021 10:25:31,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,24,congratulations,rating19,response_slider_firstInteraction,2078,,,66,,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
111,1614075932905,23/02/2021 10:25:32,1614075932752,0,23/02/2021 10:25:32,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,24,congratulations,rating19,response_slider_endValue,3062,,,66,,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
112,1614075933173,23/02/2021 10:25:33,1614075932755,0,23/02/2021 10:25:32,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,5,7,24,congratulations,Zone4,continue_button,3062,,,,,0,1,0,,,,,1,sequence,,,<h1>£646.08</h1>,<h1>£1123</h1>,<h1>£1113.99</h1>,<h1>£779</h1>,<h1>£1083</h1>,<h1>£749.99</h1>,<h1>£720</h1>,<h1>£723</h1>,<h1>£1032</h1>,<h1>£811</h1>,<h1>£799.99</h1>,<h1>£912</h1>,£646.08,"£1,123","£1,113.99",£779,"£1,083",£749.99,£720,£723,"£1,032",£811,£799.99,£912,,,,,
113,1614075933173,23/02/2021 10:25:33,1614075932757,0,23/02/2021 10:25:32,27661,5,task-hlnk,,10283746,578cfbf9c9abeb0001af3216,3128820,,complete,,6034d3cc7cd192f3447dc94e,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0.1,1440x900,1315x753,,Hybrid 1 sequence,3,Spreadsheet1,,,END TASK,,,,,130270,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1614075801622,23/02/2021 10:23:21,1614075801517,0,23/02/2021 10:23:21,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1614075830844,23/02/2021 10:23:50,1614075830790,0,23/02/2021 10:23:50,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,1,option1,choice,response_button_text,28804.200000013225,,,£383.76,1,1,0,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
3,1614075835847,23/02/2021 10:23:55,1614075835803,0,23/02/2021 10:23:55,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,13,grey1,Zone1,continue_button,4999.880000017583,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
4,1614075837065,23/02/2021 10:23:57,1614075836960,0,23/02/2021 10:23:56,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,14,grey2,Zone1,continue_button,1138.4549998911098,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
5,1614075837293,23/02/2021 10:23:57,1614075837178,0,23/02/2021 10:23:57,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,15,grey3,Zone1,continue_button,209.1299999738112,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
6,1614075837646,23/02/2021 10:23:57,1614075837616,0,23/02/2021 10:23:57,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,16,grey4,Zone1,continue_button,428.90499997884035,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
7,1614075837865,23/02/2021 10:23:57,1614075837829,0,23/02/2021 10:23:57,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,17,grey5,Zone1,continue_button,195.67499996628612,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
8,1614075839428,23/02/2021 10:23:59,1614075839386,0,23/02/2021 10:23:59,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,18,grey6,Zone1,continue_button,1547.4450000328943,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
9,1614075840146,23/02/2021 10:24:00,1614075840080,0,23/02/2021 10:24:00,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,19,grey7,Zone1,continue_button,677.9849999584258,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
10,1614075840780,23/02/2021 10:24:00,1614075840746,0,23/02/2021 10:24:00,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,20,grey8,Zone1,continue_button,646.4549999218434,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
11,1614075841537,23/02/2021 10:24:01,1614075841478,0,23/02/2021 10:24:01,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,21,grey9,Zone1,continue_button,722.2550000296906,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
12,1614075842217,23/02/2021 10:24:02,1614075842185,0,23/02/2021 10:24:02,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,22,grey10,Zone1,continue_button,696.834999951534,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
13,1614075843796,23/02/2021 10:24:03,1614075843768,0,23/02/2021 10:24:03,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,23,grey11,Zone1,continue_button,1569.9749999912456,,,,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
14,1614075853084,23/02/2021 10:24:13,1614075853035,0,23/02/2021 10:24:13,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,24,congratulations,rating19,response_slider_firstInteraction,9232.930999999997,,,50,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
15,1614075857068,23/02/2021 10:24:17,1614075857027,0,23/02/2021 10:24:17,27661,5,task-hlnk,,10283748,598ae81a81ec2c0001619839,3128853,,complete,,6034d417bbd87d9876d83063,computer,Desktop or Laptop,Windows 10,Edge 88.0.705.74,1920x1080,1920x969,,Hybrid 1 sequence,3,Spreadsheet1,Spreadsheet1,13,1,24,congratulations,rating19,response_slider_endValue,13127.89000000339,,,50,,0,1,0,,,,,1,sequence,,,<h1>£383.76</h1>,<h1>£945.99</h1>,<h1>£571</h1>,<h1>£1133.99</h1>,<h1>£887.99</h1>,<h1>£590.99</h1>,<h1>£715</h1>,<h1>£839.75</h1>,<h1>£941.99</h1>,<h1>£642.96</h1>,<h1>£504</h1>,<h1>£798.99</h1>,£383.76,£945.99,£571,"£1,133.99",£887.99,£590.99,£715,£839.75,£941.99,£642.96,£504,£798.99,,,,,
